"","id","19LIB028-19MET452","19LIB028-19MET453","19LIB028-19MET457","19LIB028-19MET458","19LIB028-19MET462","19LIB028-19MET465","19LIB028-19MET466","19LIB028-19MET468","19LIB028-19MET476","19LIB028-19MET479","19LIB028-19MET480","19LIB028-19MET484","19LIB028-19MET485","19LIB028-19MET489","19LIB028-19MET492","19LIB028-19MET493","19LIB028-19MET495","19LIB028-19MET497","19LIB028-19MET506","19LIB028-19MET509","19LIB028-19MET513","19LIB028-19MET514","19LIB028-19MET519","19LIB028-19MET521","19LIB028-19MET522","19LIB028-19MET524","19LIB028-19MET552","19LIB028-19MET555","19LIB028-19MET556","19LIB028-19MET560","19LIB028-19MET562","19LIB028-19MET564","19LIB028-19MET565","19LIB028-19MET567","19LIB028-19MET448","19LIB028-19MET450","19LIB028-19MET451","19LIB028-19MET459","19LIB028-19MET464","19LIB028-19MET467","19LIB028-19MET469","19LIB028-19MET470","19LIB028-19MET471","19LIB028-19MET475","19LIB028-19MET477","19LIB028-19MET478","19LIB028-19MET486","19LIB028-19MET491","19LIB028-19MET494","19LIB028-19MET496","19LIB028-19MET498","19LIB028-19MET499","19LIB028-19MET503","19LIB028-19MET504","19LIB028-19MET505","19LIB028-19MET508","19LIB028-19MET516","19LIB028-19MET523","19LIB028-19MET525","19LIB028-19MET526","19LIB028-19MET527","19LIB028-19MET551","19LIB028-19MET553","19LIB028-19MET554","19LIB028-19MET559","19LIB028-19MET563","19LIB028-19MET566","19LIB028-19MET568","19LIB028-19MET569","19LIB028-19MET447","19LIB028-19MET454","19LIB028-19MET455","19LIB028-19MET456","19LIB028-19MET460","19LIB028-19MET461","19LIB028-19MET463","19LIB028-19MET472","19LIB028-19MET473","19LIB028-19MET474","19LIB028-19MET481","19LIB028-19MET482","19LIB028-19MET483","19LIB028-19MET487","19LIB028-19MET488","19LIB028-19MET490","19LIB028-19MET500","19LIB028-19MET501","19LIB028-19MET502","19LIB028-19MET510","19LIB028-19MET511","19LIB028-19MET512","19LIB028-19MET517","19LIB028-19MET518","19LIB028-19MET520","19LIB028-19MET528","19LIB028-19MET529","19LIB028-19MET550","19LIB028-19MET557","19LIB028-19MET558","19LIB028-19MET561","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"42","2ffeea5062d1563ed48ba92ee807da92",0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"43","9ac3bb1d7dedb08a012692a6f536b5af",0,3,4,17,0,0,25,0,0,0,0,0,0,0,0,0,0,18,0,0,19,7,12,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,4,16,19,0,0,0,0,0,8,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,10,0,0,0,0,"d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"44","b9f7e3a35b57b9a5df2eeb55b37789af",0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,5,5,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,20,11,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,10,0,12,0,0,4,5,0,23,0,11,0,0,0,0,0,0,"d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"45","3a72affde66a4fbf71bbfd47cf9d5c6c",137,93,33,20,383,108,94,21,16,0,11,30,18,28,34,16,8,0,13,0,7,25,19,26,19,8,0,0,0,0,0,0,0,0,0,127,16,13,482,16,189,95,511,35,22,19,0,0,19,12,11,28,18,10,13,6,40,22,36,7,7,0,0,0,0,0,0,0,0,30,174,27,486,163,78,0,96,328,11,6,0,10,9,13,40,17,25,3,12,13,0,22,14,70,35,9,0,0,0,0,"d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"46","9ee171c77bf04133364b848557ef27b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,6,0,0,0,0,16,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Suttonella",NA
"47","5648dccee530d68ceb3e4d7d22cf8756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,136,15,0,0,0,14,8,46,5,0,0,16,0,0,0,0,0,0,0,0,0,0,22,8,26,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,27,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"48","cc761daf51f27c423da57f3f1f0ff5cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA
"49","12d3f89ac69a5bb2898c3b60512d1e0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia",NA
"50","69a11f927915e2a3ba1f7b9c84486527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,82,22,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA
"51","5fd155ee1a4949f9d56b820af658c7d0",30,5,0,0,0,0,5,0,7,19,0,9,28,23,7,0,0,68,74,0,9,52,0,12,0,0,35,15,11,0,28,63,0,29,8,0,28,0,0,9,0,7,11,15,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,14,10,5,0,0,5,5,0,0,0,0,9,0,15,35,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",NA
"52","050fae121dc932c536dfa9084396d0a1",0,178,0,88,16,544,883,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,60,101,380,503,266,248,0,184,0,4,0,4,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,0,8,77,108,55,41,157,4,19,0,24,0,13,8,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae Family",NA
"53","efbe1f58b1e2984ddc53a64f047d94ff",0,0,11,0,0,105,115,0,0,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA
"54","6d2b2252d038c5d8079397297ac6f221",85,53,144,11,0,48,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,34,39,0,235,116,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,329,44,534,102,215,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","uncultured",NA
"55","07d052cdf448dba716375d7407c05ab9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Kingella",NA
"56","394f99f244726a3d8db5506c46e8c93c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",NA
"57","259829cfebf24edf24292090af61fdc6",19,31,9,0,8,79,70,10,10,0,0,5,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,59,53,12,51,0,10,14,52,16,0,0,0,89,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,0,19,0,0,49,24,26,0,0,0,0,0,36,0,9,19,0,0,0,0,0,0,0,0,0,5,13,0,15,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Alysiella",NA
"58","820f2684f1f8dd090736ae454825b79d",39,53,8,0,46,89,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,26,18,28,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Pasteurellaceae Family",NA
"59","742a1407fe3c53af3c74b383d6d3eb4a",11,21,0,0,177,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,659,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,110,0,12,17,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Gallibacterium",NA
"60","52771bdc63eb3768dc1b76312a9af9f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,44,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Actinobacillus",NA
"61","dd99ac981824144dd8531026d036c886",0,64,0,16,25,132,209,0,0,0,0,0,0,0,0,0,0,21,0,8,17,0,10,16,63,0,0,0,0,0,0,0,0,0,134,143,177,0,238,51,109,65,78,24,0,0,7,306,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,51,52,21,51,41,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Bibersteinia",NA
"62","71d76161bd6fd5232404d1df892f029f",75,16,28,14,7,22,101,83,2,93,220,1471,168,73,7,53,10,282,2,548,845,9,50,13,721,33,0,0,0,0,0,0,0,0,29,93,1865,0,914,158,229,35,158,67,253,54,272,1788,1149,615,1045,2260,0,0,0,0,0,0,0,0,0,108,59,46,0,32,182,16,98,115,153,0,731,68,578,286,1847,17,621,123,0,1123,22,953,536,11,0,6,0,18,48,1155,394,0,371,0,9,36,32,37,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Ruminobacter",NA
"63","8adadd953ff6f3831d8492aaecdbe713",1867,303,152,0,19,0,278,20,40,18,0,0,19,58,22,18,521,26,11,17,147,0,20,49,19,125,16,0,8,30,31,21,25,26,392,40,263,19,1317,19,928,30,52,1811,0,0,0,41,0,63,0,78,36,539,216,0,0,36,0,97,1078,0,0,11,21,44,20,7,9,870,34,0,0,19,0,5667,30,960,122,0,913,13,86,968,0,0,13,29,262,7,211,74,45,6,0,0,8,12,16,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrio",NA
"64","96ccdde81a649fbfcff265fe54059745",0,547,826,0,0,0,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,162,521,33,240,36,0,0,0,0,0,0,0,0,0,0,0,15,0,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","uncultured",NA
"65","53c905364802d6c495f0465d418f96ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,74,0,13,20,102,0,0,13,4,4,0,0,13,124,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinatimonas",NA
"66","3f6215ea8d372fa41f58f7f0ce6787a8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,6,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Anaerobiospirillum",NA
"67","881b52626943b24882e4ca929cd0778f",0,0,0,0,0,0,0,0,5,0,175,110,141,52,67,181,0,0,0,0,96,0,102,36,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,53,7,1245,332,1094,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,348,178,138,838,0,7,0,8,2,307,89,0,18,0,0,0,51,25,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinimonas",NA
"68","bfd71e3ae2d65c810f5a8b922073d55a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,2108,0,628,0,6921,0,0,0,489,818,4344,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7462,0,1819,5,8241,8180,0,0,4616,1962,0,754,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrionaceae_UCG-001",NA
"69","26aca723737b38a3eefb9bc3835eba94",1779,471,178,24,45,22,420,195,0,29,3897,1154,708,262,1289,1172,68,176,66,515,1885,185,299,1368,1580,37,7,68,1136,5,0,0,18,5,345,234,837,33,1407,438,2939,0,0,149,38,1913,4724,527,3881,7585,1368,1356,208,0,0,6,1019,246,142,0,8,229,535,93,0,41,0,52,14,1204,246,0,0,0,1468,0,704,0,4469,866,0,483,3121,4920,2695,5215,41,831,0,11,5,3681,1031,0,136,0,22,0,6,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrionaceae_UCG-002",NA
"70","abbe347c24c0a3d7e53b62136edd426c",0,0,0,28,11,65,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,22,7,8,16,7,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella",NA
"71","6db2c97532abe971a75024dfeaf40e9d",0,9,29,59,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,41,84,11,73,0,2,0,0,8,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,0,14,0,120,0,34,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA
"72","ad749195aa70d9af87aea910b60f949c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",NA
"73","d15bc449222795a9ff230013aa633686",0,0,14,17,7,61,49,0,0,0,0,0,0,0,0,0,0,0,0,13,0,40,10,0,18,0,0,0,0,0,0,0,0,0,17,47,0,0,21,19,0,0,0,0,22,0,0,46,6,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,21,29,8,17,26,0,0,0,0,5,19,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"74","145e42f90511a48e84b834c7e38f678a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
"75","44158349d8858abc6c04aada0c131da5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,1429,40,0,0,0,0,0,0,0,0,0,20,6995,1059,1702,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera",NA
"76","530d2a98bfe9318ed80a20c37489d3d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Veillonellaceae_UCG-001",NA
"77","e102caaae8c0a6ede61ffb4c277ddde2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Schwartzia",NA
"78","b3597819ad00bcf1c2d3d236a8e28082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,413,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Megamonas",NA
"79","7829af109f7b6e02310c3d75983406cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,712,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","uncultured",NA
"80","7f4a68135851a3a67de5d5bb8b598b42",17,0,10,0,0,0,43,0,0,0,0,119,24,268,42,0,36,19,18,53,73,0,31,114,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,0,0,0,33,0,0,23,14,124,18,0,284,556,15,8,39,110,0,0,0,0,0,0,0,0,0,0,287,150,31,0,371,0,331,43,18,3951,0,0,158,89,103,0,14,73,171,14,42,175,169,44,24,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Anaerovibrio",NA
"81","ed0d121f14ecb03714543998aed34749",159,63,80,32,1185,26,346,260,272,75,35,78,222,551,230,161,713,392,257,208,626,250,512,720,273,285,141,109,91,132,176,126,152,67,0,80,281,51,25,74,50,337,95,144,58,102,23,148,57,69,121,54,1044,389,599,508,572,130,116,311,397,50,171,27,109,90,74,56,106,12,49,112,21,34,67,120,43,1216,187,730,27,62,114,154,135,183,109,263,131,313,330,313,862,86,977,732,148,111,77,94,"d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas",NA
"82","96cf4779be686036f92ee15e58b72d52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,275,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA
"83","a7d8ab4c1f85b9847e942592e698b8a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2",NA
"84","dfe7f5611a0485dc472d7f2b5f5657f3",775,200,382,268,167,355,320,436,361,348,239,287,385,501,529,567,547,236,275,428,635,713,574,431,616,443,501,401,344,763,404,294,426,326,306,296,567,309,298,337,429,521,509,379,335,181,134,648,419,642,411,553,275,768,478,265,254,392,399,153,657,384,325,381,336,390,414,380,426,154,351,0,0,364,311,340,718,127,504,528,0,626,449,1334,925,871,431,210,676,777,525,870,690,105,313,752,516,643,386,532,"d__Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succiniclasticum",NA
"85","9fec7bdd6bd88e710bd69b15692e54a0",234,11,27,0,0,0,57,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,12,0,13,7,0,7,0,12,11,0,0,15,24,72,26,23,55,20,0,41,0,21,0,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,13,7,16,9,102,8,26,128,15,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,12,"d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"86","87ace68671b521fa779b33d5fcf2b782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
